Scenario	Year	Policy Goal	Target	Metric	Target_v	Metric_v	Country
DPE0_REF0	2050	Diet	T_D_FBIS	M_D_FBIS	1	0.000444598	CZE
DPE0_REF0	2050	Diet	T_D_NBIS	M_D_NBIS	1	0.005742425	CZE
DPE0_REF0	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DPE0_REF0	2050	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DPE0_REF0	2050	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DPE0_REF0	2050	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DPE0_REF0	2050	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DPE0_REF0	2050	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DPE0_REF0	2050	Compet	T_C_VD	M_C_VD	1	0.132717061	CZE
DPE0_REF0	2050	Compet	T_C_JW	M_C_JW	1	0.826406539	CZE
DPE0_REF0	2050	Compet	T_C_PRD	M_C_PRD	1	0.364296272	CZE
DPE0_REF0	2050	Compet	T_C_TRP	M_C_TRP	1	0.877192199	CZE
DPE0_REF0	2050	Envir	T_EV_CS	M_EV_CS	1	0.358368645	CZE
DPE0_REF0	2050	Envir	T_EV_CW	M_EV_CW	1	0.408827199	CZE
DPE0_REF0	2050	Envir	T_EV_BC	M_EV_BC	1	0.514185513	CZE
DPE0_REF0	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DPE0_REF0	2050	Diet	T_D_FBIS	M_D_FBIS	1	0	DNK
DPE0_REF0	2050	Diet	T_D_NBIS	M_D_NBIS	1	0	DNK
DPE0_REF0	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DPE0_REF0	2050	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DPE0_REF0	2050	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DPE0_REF0	2050	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DPE0_REF0	2050	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DPE0_REF0	2050	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DPE0_REF0	2050	Compet	T_C_VD	M_C_VD	1	0.085429478	DNK
DPE0_REF0	2050	Compet	T_C_JW	M_C_JW	1	0.905125171	DNK
DPE0_REF0	2050	Compet	T_C_PRD	M_C_PRD	1	0.07003583	DNK
DPE0_REF0	2050	Compet	T_C_TRP	M_C_TRP	1	0.864026546	DNK
DPE0_REF0	2050	Envir	T_EV_CS	M_EV_CS	1	0.01	DNK
DPE0_REF0	2050	Envir	T_EV_CW	M_EV_CW	1	0.637194807	DNK
DPE0_REF0	2050	Envir	T_EV_BC	M_EV_BC	1	0.467974804	DNK
DPE0_REF0	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	DNK
DPE0_REF0	2050	Diet	T_D_FBIS	M_D_FBIS	1	0	EU28
DPE0_REF0	2050	Diet	T_D_NBIS	M_D_NBIS	1	0	EU28
DPE0_REF0	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DPE0_REF0	2050	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DPE0_REF0	2050	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DPE0_REF0	2050	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DPE0_REF0	2050	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DPE0_REF0	2050	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DPE0_REF0	2050	Compet	T_C_VD	M_C_VD	1	0.109978533	EU28
DPE0_REF0	2050	Compet	T_C_JW	M_C_JW	1	0.849158198	EU28
DPE0_REF0	2050	Compet	T_C_PRD	M_C_PRD	1	0.228502303	EU28
DPE0_REF0	2050	Compet	T_C_TRP	M_C_TRP	1	0.880243957	EU28
DPE0_REF0	2050	Envir	T_EV_CS	M_EV_CS	1	0.01	EU28
DPE0_REF0	2050	Envir	T_EV_CW	M_EV_CW	1	0.222711887	EU28
DPE0_REF0	2050	Envir	T_EV_BC	M_EV_BC	1	0.505	EU28
DPE0_REF0	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	EU28
DPE0_REF0	2050	Diet	T_D_FBIS	M_D_FBIS	1	0	FRA
DPE0_REF0	2050	Diet	T_D_NBIS	M_D_NBIS	1	0	FRA
DPE0_REF0	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DPE0_REF0	2050	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DPE0_REF0	2050	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DPE0_REF0	2050	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DPE0_REF0	2050	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DPE0_REF0	2050	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DPE0_REF0	2050	Compet	T_C_VD	M_C_VD	1	0.076521432	FRA
DPE0_REF0	2050	Compet	T_C_JW	M_C_JW	1	0.804535538	FRA
DPE0_REF0	2050	Compet	T_C_PRD	M_C_PRD	1	0.182116673	FRA
DPE0_REF0	2050	Compet	T_C_TRP	M_C_TRP	1	0.865577936	FRA
DPE0_REF0	2050	Envir	T_EV_CS	M_EV_CS	1	0.021663905	FRA
DPE0_REF0	2050	Envir	T_EV_CW	M_EV_CW	1	0.610091588	FRA
DPE0_REF0	2050	Envir	T_EV_BC	M_EV_BC	1	0.505	FRA
DPE0_REF0	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	FRA
DPE0_REF0	2050	Diet	T_D_FBIS	M_D_FBIS	1	0	ITA
DPE0_REF0	2050	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DPE0_REF0	2050	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DPE0_REF0	2050	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DPE0_REF0	2050	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DPE0_REF0	2050	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DPE0_REF0	2050	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DPE0_REF0	2050	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DPE0_REF0	2050	Compet	T_C_VD	M_C_VD	1	0.107356882	ITA
DPE0_REF0	2050	Compet	T_C_JW	M_C_JW	1	0.832944662	ITA
DPE0_REF0	2050	Compet	T_C_PRD	M_C_PRD	1	0.264148593	ITA
DPE0_REF0	2050	Compet	T_C_TRP	M_C_TRP	1	0.921869159	ITA
DPE0_REF0	2050	Envir	T_EV_CS	M_EV_CS	1	0.60849957	ITA
DPE0_REF0	2050	Envir	T_EV_CW	M_EV_CW	1	0.503753446	ITA
DPE0_REF0	2050	Envir	T_EV_BC	M_EV_BC	1	0.505	ITA
DPE0_REF0	2050	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DEM_REF0	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	CZE
DEM_REF0	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	CZE
DEM_REF0	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DEM_REF0	2010	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DEM_REF0	2010	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DEM_REF0	2010	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DEM_REF0	2010	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DEM_REF0	2010	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DEM_REF0	2010	Compet	T_C_VD	M_C_VD	1	0.153609586	CZE
DEM_REF0	2010	Compet	T_C_JW	M_C_JW	1	0.349215597	CZE
DEM_REF0	2010	Compet	T_C_PRD	M_C_PRD	1	0.48295109	CZE
DEM_REF0	2010	Compet	T_C_TRP	M_C_TRP	1	0.928401828	CZE
DEM_REF0	2010	Envir	T_EV_CS	M_EV_CS	1	0	CZE
DEM_REF0	2010	Envir	T_EV_CW	M_EV_CW	1	0	CZE
DEM_REF0	2010	Envir	T_EV_BC	M_EV_BC	1	0	CZE
DEM_REF0	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DEM_REF0	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	DNK
DEM_REF0	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	DNK
DEM_REF0	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DEM_REF0	2010	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DEM_REF0	2010	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DEM_REF0	2010	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DEM_REF0	2010	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DEM_REF0	2010	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DEM_REF0	2010	Compet	T_C_VD	M_C_VD	1	0.130173051	DNK
DEM_REF0	2010	Compet	T_C_JW	M_C_JW	1	0.427303106	DNK
DEM_REF0	2010	Compet	T_C_PRD	M_C_PRD	1	0.322256863	DNK
DEM_REF0	2010	Compet	T_C_TRP	M_C_TRP	1	0.93613112	DNK
DEM_REF0	2010	Envir	T_EV_CS	M_EV_CS	1	0	DNK
DEM_REF0	2010	Envir	T_EV_CW	M_EV_CW	1	0	DNK
DEM_REF0	2010	Envir	T_EV_BC	M_EV_BC	1	0	DNK
DEM_REF0	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	DNK
DEM_REF0	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	EU28
DEM_REF0	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	EU28
DEM_REF0	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DEM_REF0	2010	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DEM_REF0	2010	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DEM_REF0	2010	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DEM_REF0	2010	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DEM_REF0	2010	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DEM_REF0	2010	Compet	T_C_VD	M_C_VD	1	0.166719961	EU28
DEM_REF0	2010	Compet	T_C_JW	M_C_JW	1	0.442643345	EU28
DEM_REF0	2010	Compet	T_C_PRD	M_C_PRD	1	0.401324213	EU28
DEM_REF0	2010	Compet	T_C_TRP	M_C_TRP	1	0.945056736	EU28
DEM_REF0	2010	Envir	T_EV_CS	M_EV_CS	1	0	EU28
DEM_REF0	2010	Envir	T_EV_CW	M_EV_CW	1	0	EU28
DEM_REF0	2010	Envir	T_EV_BC	M_EV_BC	1	0	EU28
DEM_REF0	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	EU28
DEM_REF0	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	FRA
DEM_REF0	2010	Diet	T_D_NBIS	M_D_NBIS	1	0	FRA
DEM_REF0	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DEM_REF0	2010	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DEM_REF0	2010	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DEM_REF0	2010	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DEM_REF0	2010	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DEM_REF0	2010	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DEM_REF0	2010	Compet	T_C_VD	M_C_VD	1	0.185764217	FRA
DEM_REF0	2010	Compet	T_C_JW	M_C_JW	1	0.453792125	FRA
DEM_REF0	2010	Compet	T_C_PRD	M_C_PRD	1	0.457212821	FRA
DEM_REF0	2010	Compet	T_C_TRP	M_C_TRP	1	0.937098563	FRA
DEM_REF0	2010	Envir	T_EV_CS	M_EV_CS	1	0	FRA
DEM_REF0	2010	Envir	T_EV_CW	M_EV_CW	1	0	FRA
DEM_REF0	2010	Envir	T_EV_BC	M_EV_BC	1	0	FRA
DEM_REF0	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	FRA
DEM_REF0	2010	Diet	T_D_FBIS	M_D_FBIS	1	0	ITA
DEM_REF0	2010	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DEM_REF0	2010	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DEM_REF0	2010	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DEM_REF0	2010	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DEM_REF0	2010	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DEM_REF0	2010	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DEM_REF0	2010	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DEM_REF0	2010	Compet	T_C_VD	M_C_VD	1	0.250166416	ITA
DEM_REF0	2010	Compet	T_C_JW	M_C_JW	1	0.622396738	ITA
DEM_REF0	2010	Compet	T_C_PRD	M_C_PRD	1	0.45350124	ITA
DEM_REF0	2010	Compet	T_C_TRP	M_C_TRP	1	0.965429544	ITA
DEM_REF0	2010	Envir	T_EV_CS	M_EV_CS	1	0	ITA
DEM_REF0	2010	Envir	T_EV_CW	M_EV_CW	1	0	ITA
DEM_REF0	2010	Envir	T_EV_BC	M_EV_BC	1	0	ITA
DEM_REF0	2010	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DEM_REF0	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.266555888	CZE
DEM_REF0	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.103515649	CZE
DEM_REF0	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DEM_REF0	2020	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DEM_REF0	2020	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DEM_REF0	2020	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DEM_REF0	2020	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DEM_REF0	2020	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DEM_REF0	2020	Compet	T_C_VD	M_C_VD	1	0.153609586	CZE
DEM_REF0	2020	Compet	T_C_JW	M_C_JW	1	0.349215597	CZE
DEM_REF0	2020	Compet	T_C_PRD	M_C_PRD	1	0.48295109	CZE
DEM_REF0	2020	Compet	T_C_TRP	M_C_TRP	1	0.928401828	CZE
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CS	1	-1	CZE
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CW	1	-1	CZE
DEM_REF0	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.289185299	DNK
DEM_REF0	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.071841625	DNK
DEM_REF0	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DEM_REF0	2020	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DEM_REF0	2020	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DEM_REF0	2020	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DEM_REF0	2020	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DEM_REF0	2020	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DEM_REF0	2020	Compet	T_C_VD	M_C_VD	1	0.130173051	DNK
DEM_REF0	2020	Compet	T_C_JW	M_C_JW	1	0.427303106	DNK
DEM_REF0	2020	Compet	T_C_PRD	M_C_PRD	1	0.322256863	DNK
DEM_REF0	2020	Compet	T_C_TRP	M_C_TRP	1	0.93613112	DNK
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CS	1	-1	DNK
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CW	1	-1	DNK
DEM_REF0	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.330623501	EU28
DEM_REF0	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.039434279	EU28
DEM_REF0	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DEM_REF0	2020	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DEM_REF0	2020	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DEM_REF0	2020	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DEM_REF0	2020	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DEM_REF0	2020	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DEM_REF0	2020	Compet	T_C_VD	M_C_VD	1	0.166719961	EU28
DEM_REF0	2020	Compet	T_C_JW	M_C_JW	1	0.442643345	EU28
DEM_REF0	2020	Compet	T_C_PRD	M_C_PRD	1	0.401324213	EU28
DEM_REF0	2020	Compet	T_C_TRP	M_C_TRP	1	0.945056736	EU28
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CS	1	-1	EU28
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CW	1	-1	EU28
DEM_REF0	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.434168199	FRA
DEM_REF0	2020	Diet	T_D_NBIS	M_D_NBIS	1	0.0227587	FRA
DEM_REF0	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DEM_REF0	2020	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DEM_REF0	2020	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DEM_REF0	2020	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DEM_REF0	2020	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DEM_REF0	2020	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DEM_REF0	2020	Compet	T_C_VD	M_C_VD	1	0.185764217	FRA
DEM_REF0	2020	Compet	T_C_JW	M_C_JW	1	0.453792125	FRA
DEM_REF0	2020	Compet	T_C_PRD	M_C_PRD	1	0.457212821	FRA
DEM_REF0	2020	Compet	T_C_TRP	M_C_TRP	1	0.937098563	FRA
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CS	1	-1	FRA
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CW	1	-1	FRA
DEM_REF0	2020	Diet	T_D_FBIS	M_D_FBIS	1	0.667871139	ITA
DEM_REF0	2020	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DEM_REF0	2020	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DEM_REF0	2020	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DEM_REF0	2020	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DEM_REF0	2020	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DEM_REF0	2020	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DEM_REF0	2020	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DEM_REF0	2020	Compet	T_C_VD	M_C_VD	1	0.250166416	ITA
DEM_REF0	2020	Compet	T_C_JW	M_C_JW	1	0.622396738	ITA
DEM_REF0	2020	Compet	T_C_PRD	M_C_PRD	1	0.45350124	ITA
DEM_REF0	2020	Compet	T_C_TRP	M_C_TRP	1	0.965429544	ITA
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CS	1	-1	ITA
DEM_REF0	2020	Envir	T_EV_CS	M_EV_CW	1	-1	ITA
DEM_REF0	2030	Diet	T_D_FBIS	M_D_FBIS	1	0.512170285	CZE
DEM_REF0	2030	Diet	T_D_NBIS	M_D_NBIS	1	0.170332896	CZE
DEM_REF0	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DEM_REF0	2030	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DEM_REF0	2030	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DEM_REF0	2030	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DEM_REF0	2030	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DEM_REF0	2030	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DEM_REF0	2030	Compet	T_C_VD	M_C_VD	1	0.153517675	CZE
DEM_REF0	2030	Compet	T_C_JW	M_C_JW	1	0.621483535	CZE
DEM_REF0	2030	Compet	T_C_PRD	M_C_PRD	1	0.423866272	CZE
DEM_REF0	2030	Compet	T_C_TRP	M_C_TRP	1	0.92531091	CZE
DEM_REF0	2030	Envir	T_EV_CS	M_EV_CS	1	0.03331297	CZE
DEM_REF0	2030	Envir	T_EV_CW	M_EV_CW	1	0.127748405	CZE
DEM_REF0	2030	Envir	T_EV_BC	M_EV_BC	1	0.490737022	CZE
DEM_REF0	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	CZE
DEM_REF0	2030	Diet	T_D_FBIS	M_D_FBIS	1	0.419569181	DNK
DEM_REF0	2030	Diet	T_D_NBIS	M_D_NBIS	1	0.126223407	DNK
DEM_REF0	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DEM_REF0	2030	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DEM_REF0	2030	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DEM_REF0	2030	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DEM_REF0	2030	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DEM_REF0	2030	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DEM_REF0	2030	Compet	T_C_VD	M_C_VD	1	0.122847796	DNK
DEM_REF0	2030	Compet	T_C_JW	M_C_JW	1	0.710855365	DNK
DEM_REF0	2030	Compet	T_C_PRD	M_C_PRD	1	0.272746578	DNK
DEM_REF0	2030	Compet	T_C_TRP	M_C_TRP	1	0.925614953	DNK
DEM_REF0	2030	Envir	T_EV_CS	M_EV_CS	1	0.069371901	DNK
DEM_REF0	2030	Envir	T_EV_CW	M_EV_CW	1	0.516813007	DNK
DEM_REF0	2030	Envir	T_EV_BC	M_EV_BC	1	0.501219929	DNK
DEM_REF0	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	DNK
DEM_REF0	2030	Diet	T_D_FBIS	M_D_FBIS	1	0.545199033	EU28
DEM_REF0	2030	Diet	T_D_NBIS	M_D_NBIS	1	0.068252425	EU28
DEM_REF0	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	EU28
DEM_REF0	2030	Diet	T_D_DUM	M_D_DUM	1	-1	EU28
DEM_REF0	2030	Equity	T_E_FOF	M_E_FOF	1	-1	EU28
DEM_REF0	2030	Equity	T_E_CSO	M_E_CSO	1	-1	EU28
DEM_REF0	2030	Equity	T_E_CSC	M_E_CSC	1	-1	EU28
DEM_REF0	2030	Equity	T_E_PCA	M_E_PCA	1	-1	EU28
DEM_REF0	2030	Compet	T_C_VD	M_C_VD	1	0.15912168	EU28
DEM_REF0	2030	Compet	T_C_JW	M_C_JW	1	0.686190993	EU28
DEM_REF0	2030	Compet	T_C_PRD	M_C_PRD	1	0.344630167	EU28
DEM_REF0	2030	Compet	T_C_TRP	M_C_TRP	1	0.938698173	EU28
DEM_REF0	2030	Envir	T_EV_CS	M_EV_CS	1	0.00792944	EU28
DEM_REF0	2030	Envir	T_EV_CW	M_EV_CW	1	0.077879735	EU28
DEM_REF0	2030	Envir	T_EV_BC	M_EV_BC	1	0.503151398	EU28
DEM_REF0	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	EU28
DEM_REF0	2030	Diet	T_D_FBIS	M_D_FBIS	1	0.667068099	FRA
DEM_REF0	2030	Diet	T_D_NBIS	M_D_NBIS	1	0.046269485	FRA
DEM_REF0	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	FRA
DEM_REF0	2030	Diet	T_D_DUM	M_D_DUM	1	-1	FRA
DEM_REF0	2030	Equity	T_E_FOF	M_E_FOF	1	-1	FRA
DEM_REF0	2030	Equity	T_E_CSO	M_E_CSO	1	-1	FRA
DEM_REF0	2030	Equity	T_E_CSC	M_E_CSC	1	-1	FRA
DEM_REF0	2030	Equity	T_E_PCA	M_E_PCA	1	-1	FRA
DEM_REF0	2030	Compet	T_C_VD	M_C_VD	1	0.164211881	FRA
DEM_REF0	2030	Compet	T_C_JW	M_C_JW	1	0.670917243	FRA
DEM_REF0	2030	Compet	T_C_PRD	M_C_PRD	1	0.379386112	FRA
DEM_REF0	2030	Compet	T_C_TRP	M_C_TRP	1	0.930057585	FRA
DEM_REF0	2030	Envir	T_EV_CS	M_EV_CS	1	0.019969715	FRA
DEM_REF0	2030	Envir	T_EV_CW	M_EV_CW	1	0.466294543	FRA
DEM_REF0	2030	Envir	T_EV_BC	M_EV_BC	1	0.497427348	FRA
DEM_REF0	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	FRA
DEM_REF0	2030	Diet	T_D_FBIS	M_D_FBIS	1	1	ITA
DEM_REF0	2030	Diet	T_D_NBIS	M_D_NBIS	1	-1	ITA
DEM_REF0	2030	Diet	T_D_ENBA	M_D_ENBA	1	-1	ITA
DEM_REF0	2030	Diet	T_D_DUM	M_D_DUM	1	-1	ITA
DEM_REF0	2030	Equity	T_E_FOF	M_E_FOF	1	-1	ITA
DEM_REF0	2030	Equity	T_E_CSO	M_E_CSO	1	-1	ITA
DEM_REF0	2030	Equity	T_E_CSC	M_E_CSC	1	-1	ITA
DEM_REF0	2030	Equity	T_E_PCA	M_E_PCA	1	-1	ITA
DEM_REF0	2030	Compet	T_C_VD	M_C_VD	1	0.216012025	ITA
DEM_REF0	2030	Compet	T_C_JW	M_C_JW	1	0.778621465	ITA
DEM_REF0	2030	Compet	T_C_PRD	M_C_PRD	1	0.350333378	ITA
DEM_REF0	2030	Compet	T_C_TRP	M_C_TRP	1	0.962168574	ITA
DEM_REF0	2030	Envir	T_EV_CS	M_EV_CS	1	0.120187079	ITA
DEM_REF0	2030	Envir	T_EV_CW	M_EV_CW	1	0.343079994	ITA
DEM_REF0	2030	Envir	T_EV_BC	M_EV_BC	1	0.505	ITA
DEM_REF0	2030	Envir	T_EV_PNR	M_EV_PNR	1	-1	ITA
DEM_REF0	2040	Diet	T_D_FBIS	M_D_FBIS	1	0.59190532	CZE
DEM_REF0	2040	Diet	T_D_NBIS	M_D_NBIS	1	0.232360539	CZE
DEM_REF0	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	CZE
DEM_REF0	2040	Diet	T_D_DUM	M_D_DUM	1	-1	CZE
DEM_REF0	2040	Equity	T_E_FOF	M_E_FOF	1	-1	CZE
DEM_REF0	2040	Equity	T_E_CSO	M_E_CSO	1	-1	CZE
DEM_REF0	2040	Equity	T_E_CSC	M_E_CSC	1	-1	CZE
DEM_REF0	2040	Equity	T_E_PCA	M_E_PCA	1	-1	CZE
DEM_REF0	2040	Compet	T_C_VD	M_C_VD	1	0.113533282	CZE
DEM_REF0	2040	Compet	T_C_JW	M_C_JW	1	0.768979252	CZE
DEM_REF0	2040	Compet	T_C_PRD	M_C_PRD	1	0.365336016	CZE
DEM_REF0	2040	Compet	T_C_TRP	M_C_TRP	1	0.912284076	CZE
DEM_REF0	2040	Envir	T_EV_CS	M_EV_CS	1	-1	CZE
DEM_REF0	2040	Envir	T_EV_CS	M_EV_CW	1	-1	CZE
DEM_REF0	2040	Diet	T_D_FBIS	M_D_FBIS	1	0.447208857	DNK
DEM_REF0	2040	Diet	T_D_NBIS	M_D_NBIS	1	0.160431118	DNK
DEM_REF0	2040	Diet	T_D_ENBA	M_D_ENBA	1	-1	DNK
DEM_REF0	2040	Diet	T_D_DUM	M_D_DUM	1	-1	DNK
DEM_REF0	2040	Equity	T_E_FOF	M_E_FOF	1	-1	DNK
DEM_REF0	2040	Equity	T_E_CSO	M_E_CSO	1	-1	DNK
DEM_REF0	2040	Equity	T_E_CSC	M_E_CSC	1	-1	DNK
DEM_REF0	2040	Equity	T_E_PCA	M_E_PCA	1	-1	DNK
DEM_REF0	2040	Compet	T_C_VD	M_C_VD	1	0.065687156	DNK
DEM_REF0	2040	Compet	T_C_JW	M_C_JW	1	0.819440574	DNK
DEM_REF0	2040	Compet	T_C_PRD	M_C_PRD	1	0.164474725	DNK
