Scenario,Year,Policy Goal,Target,Metric,Target_v,Metric_v,Country
Consuming healthy foods but eating too much,2020,Diets,T_D_NBIS,M_D_NBIS,1,0.657452011,FRA
Consuming healthy foods but eating too much,2020,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming healthy foods but eating too much,2020,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming healthy foods but eating too much,2020,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming healthy foods but eating too much,2020,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming healthy foods but eating too much,2020,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming healthy foods but eating too much,2020,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming healthy foods but eating too much,2020,Compet,T_C_EPP,M_C_EPP,1,0.373124311,FRA
Consuming healthy foods but eating too much,2020,Compet,T_C_OST,M_C_OST,1,0.454352916,FRA
Consuming healthy foods but eating too much,2020,Compet,T_C_RPT,M_C_RPT,1,0.457990572,FRA
Consuming healthy foods but eating too much,2020,Compet,T_C_DUM,M_C_DUM,1,0.937115788,FRA
Consuming healthy foods but eating too much,2020,Envir,T_EV_CS,M_EV_CS,1,-1,FRA
Consuming healthy foods but eating too much,2020,Envir,T_EV_CW,M_EV_CW,1,-1,FRA
Consuming healthy foods but eating too much,2020,Envir,T_EV_BC,M_EV_BC,1,-1,FRA
Consuming healthy foods but eating too much,2020,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming healthy foods but eating too much,2020,Diets,T_D_FBIS,M_D_FBIS,1,0.918370644,ITA
Consuming healthy foods but eating too much,2020,Diets,T_D_NBIS,M_D_NBIS,1,0.694775543,ITA
Consuming healthy foods but eating too much,2020,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming healthy foods but eating too much,2020,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming healthy foods but eating too much,2020,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming healthy foods but eating too much,2020,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming healthy foods but eating too much,2020,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming healthy foods but eating too much,2020,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming healthy foods but eating too much,2020,Compet,T_C_EPP,M_C_EPP,1,0.414537162,ITA
Consuming healthy foods but eating too much,2020,Compet,T_C_OST,M_C_OST,1,0.618139059,ITA
Consuming healthy foods but eating too much,2020,Compet,T_C_RPT,M_C_RPT,1,0.452377334,ITA
Consuming healthy foods but eating too much,2020,Compet,T_C_DUM,M_C_DUM,1,0.965384364,ITA
Consuming healthy foods but eating too much,2020,Envir,T_EV_CS,M_EV_CS,1,-1,ITA
Consuming healthy foods but eating too much,2020,Envir,T_EV_CW,M_EV_CW,1,-1,ITA
Consuming healthy foods but eating too much,2020,Envir,T_EV_BC,M_EV_BC,1,-1,ITA
Consuming healthy foods but eating too much,2020,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming healthy foods but eating too much,2030,Diets,T_D_FBIS,M_D_FBIS,1,0.711689949,CZE
Consuming healthy foods but eating too much,2030,Diets,T_D_NBIS,M_D_NBIS,1,0.665228386,CZE
Consuming healthy foods but eating too much,2030,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming healthy foods but eating too much,2030,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming healthy foods but eating too much,2030,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming healthy foods but eating too much,2030,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming healthy foods but eating too much,2030,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming healthy foods but eating too much,2030,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming healthy foods but eating too much,2030,Compet,T_C_EPP,M_C_EPP,1,0.335959643,CZE
Consuming healthy foods but eating too much,2030,Compet,T_C_OST,M_C_OST,1,0.62190488,CZE
Consuming healthy foods but eating too much,2030,Compet,T_C_RPT,M_C_RPT,1,0.425199926,CZE
Consuming healthy foods but eating too much,2030,Compet,T_C_DUM,M_C_DUM,1,0.925240517,CZE
Consuming healthy foods but eating too much,2030,Envir,T_EV_CS,M_EV_CS,1,0.058309071,CZE
Consuming healthy foods but eating too much,2030,Envir,T_EV_CW,M_EV_CW,1,0.27140317,CZE
Consuming healthy foods but eating too much,2030,Envir,T_EV_BC,M_EV_BC,1,0.024427787,CZE
Consuming healthy foods but eating too much,2030,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming healthy foods but eating too much,2030,Diets,T_D_FBIS,M_D_FBIS,1,0.839032928,DNK
Consuming healthy foods but eating too much,2030,Diets,T_D_NBIS,M_D_NBIS,1,0.697124062,DNK
Consuming healthy foods but eating too much,2030,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming healthy foods but eating too much,2030,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming healthy foods but eating too much,2030,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming healthy foods but eating too much,2030,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming healthy foods but eating too much,2030,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
Consuming healthy foods but eating too much,2030,Equity,T_E_PCA,M_E_PCA,1,-1,DNK
Consuming healthy foods but eating too much,2030,Compet,T_C_EPP,M_C_EPP,1,0.322761009,DNK
Consuming healthy foods but eating too much,2030,Compet,T_C_OST,M_C_OST,1,0.713357747,DNK
Consuming healthy foods but eating too much,2030,Compet,T_C_RPT,M_C_RPT,1,0.272844389,DNK
Consuming healthy foods but eating too much,2030,Compet,T_C_DUM,M_C_DUM,1,0.925637722,DNK
Consuming healthy foods but eating too much,2030,Envir,T_EV_CS,M_EV_CS,1,0.104076334,DNK
Consuming healthy foods but eating too much,2030,Envir,T_EV_CW,M_EV_CW,1,0.255017509,DNK
Consuming healthy foods but eating too much,2030,Envir,T_EV_BC,M_EV_BC,1,0.021936015,DNK
Consuming healthy foods but eating too much,2030,Envir,T_EV_PNR,M_EV_PNR,1,-1,DNK
Consuming healthy foods but eating too much,2030,Diets,T_D_FBIS,M_D_FBIS,1,0.945118125,FRA
Consuming healthy foods but eating too much,2030,Diets,T_D_NBIS,M_D_NBIS,1,0.694182625,FRA
Consuming healthy foods but eating too much,2030,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming healthy foods but eating too much,2030,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming healthy foods but eating too much,2030,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming healthy foods but eating too much,2030,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming healthy foods but eating too much,2030,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming healthy foods but eating too much,2030,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming healthy foods but eating too much,2030,Compet,T_C_EPP,M_C_EPP,1,0.372073173,FRA
Consuming healthy foods but eating too much,2030,Compet,T_C_OST,M_C_OST,1,0.672797084,FRA
Consuming healthy foods but eating too much,2030,Compet,T_C_RPT,M_C_RPT,1,0.37972261,FRA
Consuming healthy foods but eating too much,2030,Compet,T_C_DUM,M_C_DUM,1,0.930090308,FRA
Consuming healthy foods but eating too much,2030,Envir,T_EV_CS,M_EV_CS,1,0.731447215,FRA
Consuming healthy foods but eating too much,2030,Envir,T_EV_CW,M_EV_CW,1,1,FRA
Consuming healthy foods but eating too much,2030,Envir,T_EV_BC,M_EV_BC,1,0.024757983,FRA
Consuming healthy foods but eating too much,2030,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming healthy foods but eating too much,2030,Diets,T_D_FBIS,M_D_FBIS,1,0.9495351,ITA
Consuming healthy foods but eating too much,2030,Diets,T_D_NBIS,M_D_NBIS,1,0.742463264,ITA
Consuming healthy foods but eating too much,2030,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming healthy foods but eating too much,2030,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming healthy foods but eating too much,2030,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming healthy foods but eating too much,2030,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming healthy foods but eating too much,2030,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming healthy foods but eating too much,2030,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming healthy foods but eating too much,2030,Compet,T_C_EPP,M_C_EPP,1,0.388558666,ITA
Consuming healthy foods but eating too much,2030,Compet,T_C_OST,M_C_OST,1,0.774685204,ITA
Consuming healthy foods but eating too much,2030,Compet,T_C_RPT,M_C_RPT,1,0.349245742,ITA
Consuming healthy foods but eating too much,2030,Compet,T_C_DUM,M_C_DUM,1,0.962056398,ITA
Consuming healthy foods but eating too much,2030,Envir,T_EV_CS,M_EV_CS,1,0.269883373,ITA
Consuming healthy foods but eating too much,2030,Envir,T_EV_CW,M_EV_CW,1,1,ITA
Consuming healthy foods but eating too much,2030,Envir,T_EV_BC,M_EV_BC,1,0.027249066,ITA
Consuming healthy foods but eating too much,2030,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming healthy foods but eating too much,2040,Diets,T_D_FBIS,M_D_FBIS,1,0.786905018,CZE
Consuming healthy foods but eating too much,2040,Diets,T_D_NBIS,M_D_NBIS,1,0.715614128,CZE
Consuming healthy foods but eating too much,2040,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming healthy foods but eating too much,2040,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming healthy foods but eating too much,2040,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming healthy foods but eating too much,2040,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming healthy foods but eating too much,2040,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming healthy foods but eating too much,2040,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming healthy foods but eating too much,2040,Compet,T_C_EPP,M_C_EPP,1,0.328582138,CZE
Consuming healthy foods but eating too much,2040,Compet,T_C_OST,M_C_OST,1,0.766900301,CZE
Consuming healthy foods but eating too much,2040,Compet,T_C_RPT,M_C_RPT,1,0.366796061,CZE
Consuming healthy foods but eating too much,2040,Compet,T_C_DUM,M_C_DUM,1,0.912162781,CZE
Consuming healthy foods but eating too much,2040,Envir,T_EV_CS,M_EV_CS,1,-1,CZE
Consuming healthy foods but eating too much,2040,Envir,T_EV_CW,M_EV_CW,1,-1,CZE
Consuming healthy foods but eating too much,2040,Envir,T_EV_BC,M_EV_BC,1,-1,CZE
Consuming healthy foods but eating too much,2040,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming healthy foods but eating too much,2040,Diets,T_D_FBIS,M_D_FBIS,1,0.892826748,DNK
Consuming healthy foods but eating too much,2040,Diets,T_D_NBIS,M_D_NBIS,1,0.724167786,DNK
Consuming healthy foods but eating too much,2040,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming healthy foods but eating too much,2040,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming healthy foods but eating too much,2040,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming healthy foods but eating too much,2040,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming healthy foods but eating too much,2040,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
Consuming healthy foods but eating too much,2040,Equity,T_E_PCA,M_E_PCA,1,-1,DNK
Consuming healthy foods but eating too much,2040,Compet,T_C_EPP,M_C_EPP,1,0.309919238,DNK
Consuming healthy foods but eating too much,2040,Compet,T_C_OST,M_C_OST,1,0.818538308,DNK
Consuming healthy foods but eating too much,2040,Compet,T_C_RPT,M_C_RPT,1,0.165523362,DNK
Consuming healthy foods but eating too much,2040,Compet,T_C_DUM,M_C_DUM,1,0.906136036,DNK
Consuming healthy foods but eating too much,2040,Envir,T_EV_CS,M_EV_CS,1,-1,DNK
Consuming healthy foods but eating too much,2040,Envir,T_EV_CW,M_EV_CW,1,-1,DNK
Consuming healthy foods but eating too much,2040,Envir,T_EV_BC,M_EV_BC,1,-1,DNK
Consuming healthy foods but eating too much,2040,Envir,T_EV_PNR,M_EV_PNR,1,-1,DNK
Consuming healthy foods but eating too much,2040,Diets,T_D_FBIS,M_D_FBIS,1,0.984579118,FRA
Consuming healthy foods but eating too much,2040,Diets,T_D_NBIS,M_D_NBIS,1,0.717321854,FRA
Consuming healthy foods but eating too much,2040,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming healthy foods but eating too much,2040,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming healthy foods but eating too much,2040,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming healthy foods but eating too much,2040,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming healthy foods but eating too much,2040,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming healthy foods but eating too much,2040,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming healthy foods but eating too much,2040,Compet,T_C_EPP,M_C_EPP,1,0.316193332,FRA
Consuming healthy foods but eating too much,2040,Compet,T_C_OST,M_C_OST,1,0.755489707,FRA
Consuming healthy foods but eating too much,2040,Compet,T_C_RPT,M_C_RPT,1,0.207514405,FRA
Consuming healthy foods but eating too much,2040,Compet,T_C_DUM,M_C_DUM,1,0.915601552,FRA
Consuming healthy foods but eating too much,2040,Envir,T_EV_CS,M_EV_CS,1,-1,FRA
Consuming healthy foods but eating too much,2040,Envir,T_EV_CW,M_EV_CW,1,-1,FRA
Consuming healthy foods but eating too much,2040,Envir,T_EV_BC,M_EV_BC,1,-1,FRA
Consuming healthy foods but eating too much,2040,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming healthy foods but eating too much,2040,Diets,T_D_FBIS,M_D_FBIS,1,0.935437115,ITA
Consuming healthy foods but eating too much,2040,Diets,T_D_NBIS,M_D_NBIS,1,0.786748848,ITA
Consuming healthy foods but eating too much,2040,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming healthy foods but eating too much,2040,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming healthy foods but eating too much,2040,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming healthy foods but eating too much,2040,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming healthy foods but eating too much,2040,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming healthy foods but eating too much,2040,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming healthy foods but eating too much,2040,Compet,T_C_EPP,M_C_EPP,1,0.320400775,ITA
Consuming healthy foods but eating too much,2040,Compet,T_C_OST,M_C_OST,1,0.859590709,ITA
Consuming healthy foods but eating too much,2040,Compet,T_C_RPT,M_C_RPT,1,0.191467345,ITA
Consuming healthy foods but eating too much,2040,Compet,T_C_DUM,M_C_DUM,1,0.955085337,ITA
Consuming healthy foods but eating too much,2040,Envir,T_EV_CS,M_EV_CS,1,-1,ITA
Consuming healthy foods but eating too much,2040,Envir,T_EV_CW,M_EV_CW,1,-1,ITA
Consuming healthy foods but eating too much,2040,Envir,T_EV_BC,M_EV_BC,1,-1,ITA
Consuming healthy foods but eating too much,2040,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming healthy foods but eating too much,2050,Diets,T_D_FBIS,M_D_FBIS,1,0.819880152,CZE
Consuming healthy foods but eating too much,2050,Diets,T_D_NBIS,M_D_NBIS,1,0.752889214,CZE
Consuming healthy foods but eating too much,2050,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming healthy foods but eating too much,2050,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming healthy foods but eating too much,2050,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming healthy foods but eating too much,2050,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming healthy foods but eating too much,2050,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming healthy foods but eating too much,2050,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming healthy foods but eating too much,2050,Compet,T_C_EPP,M_C_EPP,1,0.321011762,CZE
Consuming healthy foods but eating too much,2050,Compet,T_C_OST,M_C_OST,1,0.803867191,CZE
Consuming healthy foods but eating too much,2050,Compet,T_C_RPT,M_C_RPT,1,0.33963047,CZE
Consuming healthy foods but eating too much,2050,Compet,T_C_DUM,M_C_DUM,1,0.88419205,CZE
Consuming healthy foods but eating too much,2050,Envir,T_EV_CS,M_EV_CS,1,0.054096755,CZE
Consuming healthy foods but eating too much,2050,Envir,T_EV_CW,M_EV_CW,1,0.258452396,CZE
Consuming healthy foods but eating too much,2050,Envir,T_EV_BC,M_EV_BC,1,0.024784597,CZE
Consuming healthy foods but eating too much,2050,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming healthy foods but eating too much,2050,Diets,T_D_FBIS,M_D_FBIS,1,0.906453959,DNK
Consuming healthy foods but eating too much,2050,Diets,T_D_NBIS,M_D_NBIS,1,0.743365135,DNK
Consuming healthy foods but eating too much,2050,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming healthy foods but eating too much,2050,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming healthy foods but eating too much,2050,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming healthy foods but eating too much,2050,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming healthy foods but eating too much,2050,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
Consuming healthy foods but eating too much,2050,Equity,T_E_PCA,M_E_PCA,1,-1,DNK
Consuming healthy foods but eating too much,2050,Compet,T_C_EPP,M_C_EPP,1,0.308839043,DNK
Consuming healthy foods but eating too much,2050,Compet,T_C_OST,M_C_OST,1,0.852922351,DNK
Consuming healthy foods but eating too much,2050,Compet,T_C_RPT,M_C_RPT,1,0.063892797,DNK
Consuming healthy foods but eating too much,2050,Compet,T_C_DUM,M_C_DUM,1,0.868430316,DNK
Consuming healthy foods but eating too much,2050,Envir,T_EV_CS,M_EV_CS,1,0.103990071,DNK
Consuming healthy foods but eating too much,2050,Envir,T_EV_CW,M_EV_CW,1,0.228341733,DNK
Consuming healthy foods but eating too much,2050,Envir,T_EV_BC,M_EV_BC,1,0.020966831,DNK
Consuming healthy foods but eating too much,2050,Envir,T_EV_PNR,M_EV_PNR,1,-1,DNK
Consuming healthy foods but eating too much,2050,Diets,T_D_FBIS,M_D_FBIS,1,1,FRA
Consuming healthy foods but eating too much,2050,Diets,T_D_NBIS,M_D_NBIS,1,0.73965374,FRA
Consuming healthy foods but eating too much,2050,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming healthy foods but eating too much,2050,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming healthy foods but eating too much,2050,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming healthy foods but eating too much,2050,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming healthy foods but eating too much,2050,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming healthy foods but eating too much,2050,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming healthy foods but eating too much,2050,Compet,T_C_EPP,M_C_EPP,1,0.297440817,FRA
Consuming healthy foods but eating too much,2050,Compet,T_C_OST,M_C_OST,1,0.781196028,FRA
Consuming healthy foods but eating too much,2050,Compet,T_C_RPT,M_C_RPT,1,0.16349797,FRA
Consuming healthy foods but eating too much,2050,Compet,T_C_DUM,M_C_DUM,1,0.8857252,FRA
Consuming healthy foods but eating too much,2050,Envir,T_EV_CS,M_EV_CS,1,0.722948534,FRA
Consuming healthy foods but eating too much,2050,Envir,T_EV_CW,M_EV_CW,1,1,FRA
Consuming healthy foods but eating too much,2050,Envir,T_EV_BC,M_EV_BC,1,0.024905922,FRA
Consuming healthy foods but eating too much,2050,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming healthy foods but eating too much,2050,Diets,T_D_FBIS,M_D_FBIS,1,0.922361875,ITA
Consuming healthy foods but eating too much,2050,Diets,T_D_NBIS,M_D_NBIS,1,0.824729309,ITA
Consuming healthy foods but eating too much,2050,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming healthy foods but eating too much,2050,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming healthy foods but eating too much,2050,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming healthy foods but eating too much,2050,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming healthy foods but eating too much,2050,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming healthy foods but eating too much,2050,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming healthy foods but eating too much,2050,Compet,T_C_EPP,M_C_EPP,1,0.294686665,ITA
Consuming healthy foods but eating too much,2050,Compet,T_C_OST,M_C_OST,1,0.870784998,ITA
Consuming healthy foods but eating too much,2050,Compet,T_C_RPT,M_C_RPT,1,0.122213707,ITA
Consuming healthy foods but eating too much,2050,Compet,T_C_DUM,M_C_DUM,1,0.941730022,ITA
Consuming healthy foods but eating too much,2050,Envir,T_EV_CS,M_EV_CS,1,0.254510723,ITA
Consuming healthy foods but eating too much,2050,Envir,T_EV_CW,M_EV_CW,1,1,ITA
Consuming healthy foods but eating too much,2050,Envir,T_EV_BC,M_EV_BC,1,0.026710484,ITA
Consuming healthy foods but eating too much,2050,Envir,T_EV_PNR,M_EV_PNR,1,-1,ITA
Consuming a healthy and balanced diet,2010,Diets,T_D_FBIS,M_D_FBIS,1,-1,CZE
Consuming a healthy and balanced diet,2010,Diets,T_D_NBIS,M_D_NBIS,1,-1,CZE
Consuming a healthy and balanced diet,2010,Diets,T_D_ENBA,M_D_ENBA,1,-1,CZE
Consuming a healthy and balanced diet,2010,Diets,T_D_DUM,M_D_DUM,1,-1,CZE
Consuming a healthy and balanced diet,2010,Equity,T_E_FOF,M_E_FOF,1,-1,CZE
Consuming a healthy and balanced diet,2010,Equity,T_E_CSO,M_E_CSO,1,-1,CZE
Consuming a healthy and balanced diet,2010,Equity,T_E_CSC,M_E_CSC,1,-1,CZE
Consuming a healthy and balanced diet,2010,Equity,T_E_PCA,M_E_PCA,1,-1,CZE
Consuming a healthy and balanced diet,2010,Compet,T_C_EPP,M_C_EPP,1,0.324869106,CZE
Consuming a healthy and balanced diet,2010,Compet,T_C_OST,M_C_OST,1,0.349059672,CZE
Consuming a healthy and balanced diet,2010,Compet,T_C_RPT,M_C_RPT,1,0.489079952,CZE
Consuming a healthy and balanced diet,2010,Compet,T_C_DUM,M_C_DUM,1,0.928192317,CZE
Consuming a healthy and balanced diet,2010,Envir,T_EV_CS,M_EV_CS,1,0.059980543,CZE
Consuming a healthy and balanced diet,2010,Envir,T_EV_CW,M_EV_CW,1,0.283187656,CZE
Consuming a healthy and balanced diet,2010,Envir,T_EV_BC,M_EV_BC,1,0.024255785,CZE
Consuming a healthy and balanced diet,2010,Envir,T_EV_PNR,M_EV_PNR,1,-1,CZE
Consuming a healthy and balanced diet,2010,Diets,T_D_FBIS,M_D_FBIS,1,-1,DNK
Consuming a healthy and balanced diet,2010,Diets,T_D_NBIS,M_D_NBIS,1,-1,DNK
Consuming a healthy and balanced diet,2010,Diets,T_D_ENBA,M_D_ENBA,1,-1,DNK
Consuming a healthy and balanced diet,2010,Diets,T_D_DUM,M_D_DUM,1,-1,DNK
Consuming a healthy and balanced diet,2010,Equity,T_E_FOF,M_E_FOF,1,-1,DNK
Consuming a healthy and balanced diet,2010,Equity,T_E_CSO,M_E_CSO,1,-1,DNK
Consuming a healthy and balanced diet,2010,Equity,T_E_CSC,M_E_CSC,1,-1,DNK
Consuming a healthy and balanced diet,2010,Equity,T_E_PCA,M_E_PCA,1,-1,DNK
Consuming a healthy and balanced diet,2010,Compet,T_C_EPP,M_C_EPP,1,0.302137385,DNK
Consuming a healthy and balanced diet,2010,Compet,T_C_OST,M_C_OST,1,0.435245872,DNK
Consuming a healthy and balanced diet,2010,Compet,T_C_RPT,M_C_RPT,1,0.324334592,DNK
Consuming a healthy and balanced diet,2010,Compet,T_C_DUM,M_C_DUM,1,0.936139584,DNK
Consuming a healthy and balanced diet,2010,Envir,T_EV_CS,M_EV_CS,1,0.108996629,DNK
Consuming a healthy and balanced diet,2010,Envir,T_EV_CW,M_EV_CW,1,0.325740812,DNK
Consuming a healthy and balanced diet,2010,Envir,T_EV_BC,M_EV_BC,1,0.02142215,DNK
Consuming a healthy and balanced diet,2010,Envir,T_EV_PNR,M_EV_PNR,1,-1,DNK
Consuming a healthy and balanced diet,2010,Diets,T_D_FBIS,M_D_FBIS,1,-1,FRA
Consuming a healthy and balanced diet,2010,Diets,T_D_NBIS,M_D_NBIS,1,-1,FRA
Consuming a healthy and balanced diet,2010,Diets,T_D_ENBA,M_D_ENBA,1,-1,FRA
Consuming a healthy and balanced diet,2010,Diets,T_D_DUM,M_D_DUM,1,-1,FRA
Consuming a healthy and balanced diet,2010,Equity,T_E_FOF,M_E_FOF,1,-1,FRA
Consuming a healthy and balanced diet,2010,Equity,T_E_CSO,M_E_CSO,1,-1,FRA
Consuming a healthy and balanced diet,2010,Equity,T_E_CSC,M_E_CSC,1,-1,FRA
Consuming a healthy and balanced diet,2010,Equity,T_E_PCA,M_E_PCA,1,-1,FRA
Consuming a healthy and balanced diet,2010,Compet,T_C_EPP,M_C_EPP,1,0.377051979,FRA
Consuming a healthy and balanced diet,2010,Compet,T_C_OST,M_C_OST,1,0.461209178,FRA
Consuming a healthy and balanced diet,2010,Compet,T_C_RPT,M_C_RPT,1,0.459228218,FRA
Consuming a healthy and balanced diet,2010,Compet,T_C_DUM,M_C_DUM,1,0.937136412,FRA
Consuming a healthy and balanced diet,2010,Envir,T_EV_CS,M_EV_CS,1,0.74073331,FRA
Consuming a healthy and balanced diet,2010,Envir,T_EV_CW,M_EV_CW,1,1,FRA
Consuming a healthy and balanced diet,2010,Envir,T_EV_BC,M_EV_BC,1,0.025249994,FRA
Consuming a healthy and balanced diet,2010,Envir,T_EV_PNR,M_EV_PNR,1,-1,FRA
Consuming a healthy and balanced diet,2010,Diets,T_D_FBIS,M_D_FBIS,1,-1,ITA
Consuming a healthy and balanced diet,2010,Diets,T_D_NBIS,M_D_NBIS,1,-1,ITA
Consuming a healthy and balanced diet,2010,Diets,T_D_ENBA,M_D_ENBA,1,-1,ITA
Consuming a healthy and balanced diet,2010,Diets,T_D_DUM,M_D_DUM,1,-1,ITA
Consuming a healthy and balanced diet,2010,Equity,T_E_FOF,M_E_FOF,1,-1,ITA
Consuming a healthy and balanced diet,2010,Equity,T_E_CSO,M_E_CSO,1,-1,ITA
Consuming a healthy and balanced diet,2010,Equity,T_E_CSC,M_E_CSC,1,-1,ITA
Consuming a healthy and balanced diet,2010,Equity,T_E_PCA,M_E_PCA,1,-1,ITA
Consuming a healthy and balanced diet,2010,Compet,T_C_EPP,M_C_EPP,1,0.41659227,ITA
Consuming a healthy and balanced diet,2010,Compet,T_C_OST,M_C_OST,1,0.620381207,ITA
Consuming a healthy and balanced diet,2010,Compet,T_C_RPT,M_C_RPT,1,0.449771658,ITA
Consuming a healthy and balanced diet,2010,Compet,T_C_DUM,M_C_DUM,1,0.965279937,ITA
Consuming a healthy and balanced diet,2010,Envir,T_EV_CS,M_EV_CS,1,0.29124382,ITA
Consuming a healthy and balanced diet,2010,Envir,T_EV_CW,M_EV_CW,1,1,ITA
Consuming a healthy and balanced diet,2010,Envir,T_EV_BC,M_EV_BC,1,0.027540594,ITA
